Barker	16
Barkov	2
Barni	0
Barnwell	1
Barnych	0
Barrett	19
Barshay	0
Barshchyk	0
Barskyy	0
Bartczak	0
Bartels	2
Bartkiv	1
Bartkov	0
Bartkovjak	0
Bartnik	0
Bartos	8
Bartoshek	0
Bartosik	0
Bartovanets	0
Barun	3
Barychka	0
Baryshnikov	0
Barzul	0
Bas	2
Basanda	0
Basarada	0
Bashak	0
Basher	1
Bashir	1
Bashmakov	0
Bashta	0
Basnic	0
Bassov	0
Basyuk	0
Bataa	1
Batalov	2
Batbaatar	1
Batbayar	1
Batbold	0
Batdorj	0
Batenko	0
Batchuluun	1
Batjargal	0
Batkhuu	1
Batkiv	0
Batmunkh	0
Bato	0
Batryn	4
Bats	0
Batsaikhan	0
Batsukh	0
Batsuuri	0
Battumur	1
Baturin	0
Batyala	0
Batyuk	0
Baumgart	0
Baxan	0
Bayaraa	1
Bayarmagnai	0
Bayarsaikhan	0
Bayasgalan	0
Bayev	0
Baykalov	0
Baykov	0
Bazarvaani	0
Bazhenov	0
Bazhiv	0
Bazo	0
Bazyuk	0
Bebenek	1
Beckmann	4
Bed	0
Bedevelskyy	0
Bedey	1
Bednarczyk	0
Bednárz	0
Bedoev	2
Bedruň	2
Began	0
Beganovič	0
Begov	1
Begovič	0
Beheni	0
Behey	0
Behrami	4
Bechkalo	0
Beidyk	0
Beillevaire	1
Bejenari	1
Bekh	0
Bekiri	1
Belaiboud	3
Belcák	2
Belei	3
Belen	0
Belev	1
Beley	0
Belchev	0
Beliavski	0
Belkin	1
Beloglazov	1
Belokopytov	1
Belous	2
Belya	0
Belyaev	0
Belyakov	3
Bendak	0
Benderschi	0
Benedict	2
Benedyk	0
Benchak	0
Bentley	8
Bentsa	0
Benyk	0
Berakchyan	0
Berdan	3
Berdianu	5
Berenych	0
Beresh	0
Berets	0
Berezhanskyy	0
Berezhnoy	0
Berezhnyk	1
Berezhnytskyy	1
Berezin	0
Bereznay	0
Berezovskiy	2
Berezovskyy	0
Berezyuk	0
Berghammer	0
Berinde	1
Bernar	0
Bernatskyy	0
Bernyk	0
Bertarello	2
Berzyn	0
Beshley	0
Beshota	0
Beschier	1
Bespalov	0
Bessonov	1
Bešič	0
Betsa	0
Bewley	2
Bezeha	0
Bezpalko	1
Bezrukov	3
Bezrukyy	0
Bezverkhiv	0
Bezymennyk	0
Bezzubov	2
Biber	1
Bibikov	1
Bici	0
Bicov	0
Bida	1
Bidey	0
Bidzilya	0
Bigot	0
Bigun	0
Bihanych	1
Bihar	2
Bihariy	0
Bihunyak	0
Biklyan	0
Bilandžija	1
Bilanchuk	0
Bilanych	0
Bilanyuk	0
Bilenko	1
Bilenkyy	0
Biletskyy	0
Biley	0
Bilinchuk	0
Bilinkevych	0
Bilinskyy	0
Bilohorka	0
Bilousov	0
Bilunka	0
Bilyak	0
Bilyakov	0
Bilyanskyy	0
Bilych	0
Bilynets	0
Bilynskyy	1
Bilyy	0
Binaku	0
Binkowski	0
Birca	5
Birchyn	0
Bírošík	1
Birov	1
Birovash	0
Birovets	0
Birsan	0
Biryukov	0
Bishko	0
Bismak	1
Bitlyan	0
Bivol	0
Bizhyk	0
Black	7
Blahun	0
Blahušiak	2
Bleshynets	0
Bleskov	2
Bletsko	0
Blokh	0
Blokhin	0
Bloniarz	0
Blonskyy	0
Blyashko	0
Blyskun	0
Blyznets	0
Blyznyuk	0
Bobelskyy	0
Bobita	3
Bobitko	1
Bobkov	1
Bobonych	0
Bobrov	2
Bobrovskyy	1
Bobrowski	0
Bobrushko	0
Bobryk	2
Bobryshev	0
Bobuskyy	0
Bobyk	0
Bobynets	0
Bocancea	2
Bocra	3
Bodak	1
Bodnarenko	0
Bodnarchuk	0
Bodnaryuk	0
Bodnya	0
Boekhout	0
Bogak	0
Bogatyrev	0
Bogdadi	0
Bogdanovich	1
Boghiu	1
Bogomolov	1
Bogoslavets	0
Bohacec	0
Bohach	0
Bohash	0
Bohdanov	0
Bohutskyy	0
Bocharov	0
Bochka	0
Bochkor	0
Bochkov	0
Bochok	0
Boiko	0
Bojic	0
Bokeria	3
Boklahanych	0
Boklazhuk	0
Bokoch	0
Bokotey	0
Boldbaatar	0
Boldyrev	0
Boldyryev	0
Boldyzhar	0
Bolekhan	0
Bologa	0
Bolotenyuk	0
Bolotnikov	1
Bolotov	0
Bombushkar	0
Bondarev	2
Bondarchuk	0
Bondaryev	1
Bondyuk	0
Boni	2
Bonifer	0
Bonkalo	0
Booij	0
Borati	0
Bordeianu	0
Bordian	0
Bordianu	0
Bordun	0
Boretskyy	0
Borisenko	1
Borissov	0
Borkan	0
Borkovych	0
Borodiy	0
Borosan	0
Borovets	0
Borovicica	0
Borovikov	1
Borovski	5
Borovskyy	0
Borovyk	0
Borshch	0
Borshchevskyy	0
Borshchyk	0
Borshosh	0
Borsukevych	0
Boršč	1
Borta	0
Bortnyk	3
Borucki	2
Boryk	0
Borynets	0
Borysenko	0
Borysov	0
Borysovych	0
Borysyuk	0
Borzhov	0
Bossan	0
Bošnovič	1
Bot	4
Botnari	5
Botnaru	0
Botsin	0
Botsiy	0
Bouberraga	4
Bourgeois	2
Bovtach	0
Boyarchuk	0
Boyarskyy	0
Boychak	0
Boychenko	0
Boychev	0
Boychuk	0
Boykanych	0
Boykiv	0
Boykov	0
Boykovych	0
Boysak	0
Boysyuk	0
Boytsenyuk	0
Bozgan	3
Bozha	0
Bozhe	0
Bozhenko	0
Bozhilov	0
Bozhko	0
Bozhovskyy	0
Bozhuk	0
Bozkurt	3
Bradaci	0
Bradley	18
Braileanu	1
Brands	1
Braniste	0
Branistov	0
Brankov	3
Braslavský	1
Bratasyuk	0
Bratco	0
Bratescu	0
Bratkovskyy	0
Bratyuk	0
Bravo	6
Brayila	0
Braylovskiy	0
Brazhnyk	0
Brekhlichuk	0
Brekhliychuk	0
Bren	1
